qid,model,protocol,repeat,model_prob,elicited_at,cache_hit,parse_error,outcome,crowd_prob_at_T,resolved_at,is_post_cutoff,close_before_cutoff_haiku,close_before_cutoff_jan2026,close_before_T
manifold_RZ08YNivFvFqP66Rm20E,claude-sonnet-5,v2,0,0.97,2026-07-16T15:59:25.499168+00:00,0,0,1,0.9754295098870387,2024-07-17T13:35:17.734000+00:00,0,1,1,0
manifold_RaoQJ9dlmkMEqyxaeFDR,claude-haiku-4-5-20251001,v2,0,0.25,2026-07-16T15:55:06.211929+00:00,0,0,0,0.013903506149529298,2024-01-01T08:34:54.367000+00:00,0,1,1,0
manifold_RaoQJ9dlmkMEqyxaeFDR,claude-opus-4-8,v2,0,0.04,2026-07-16T21:06:06.003443+00:00,0,0,0,0.013903506149529298,2024-01-01T08:34:54.367000+00:00,0,1,1,0
manifold_RaoQJ9dlmkMEqyxaeFDR,claude-sonnet-5,v2,0,0.15,2026-07-16T15:59:25.499168+00:00,0,0,0,0.013903506149529298,2024-01-01T08:34:54.367000+00:00,0,1,1,0
manifold_Rg8B2NtYD24PI48GUueT,claude-haiku-4-5-20251001,v2,0,0.25,2026-07-16T15:55:06.211929+00:00,0,0,0,0.2914615330981009,2024-06-08T12:18:23.521000+00:00,0,1,1,0
manifold_Rg8B2NtYD24PI48GUueT,claude-opus-4-8,v2,0,0.1,2026-07-16T21:06:06.003443+00:00,0,0,0,0.2914615330981009,2024-06-08T12:18:23.521000+00:00,0,1,1,0
manifold_Rg8B2NtYD24PI48GUueT,claude-sonnet-5,v2,0,0.72,2026-07-16T15:59:25.499168+00:00,0,0,0,0.2914615330981009,2024-06-08T12:18:23.521000+00:00,0,1,1,0
manifold_RiT8fjZVy2tzVnxapurj,claude-haiku-4-5-20251001,v2,0,0.15,2026-07-16T15:55:06.211929+00:00,0,0,1,0.8456441051259848,2023-12-08T23:43:35.639000+00:00,0,1,1,0
manifold_RiT8fjZVy2tzVnxapurj,claude-opus-4-8,v2,0,0.85,2026-07-16T21:06:06.003443+00:00,0,0,1,0.8456441051259848,2023-12-08T23:43:35.639000+00:00,0,1,1,0
manifold_RiT8fjZVy2tzVnxapurj,claude-sonnet-5,v2,0,0.55,2026-07-16T15:59:25.499168+00:00,0,0,1,0.8456441051259848,2023-12-08T23:43:35.639000+00:00,0,1,1,0
manifold_RiT8fjZVy2tzVnxapurj,claude-sonnet-5,v2,1,0.55,2026-07-16T21:08:43.220564+00:00,0,0,1,0.8456441051259848,2023-12-08T23:43:35.639000+00:00,0,1,1,0
manifold_RiT8fjZVy2tzVnxapurj,claude-sonnet-5,v2,2,0.35,2026-07-16T21:10:52.506595+00:00,0,0,1,0.8456441051259848,2023-12-08T23:43:35.639000+00:00,0,1,1,0
manifold_RkwCHrMlclK0XXU4k9k7,claude-haiku-4-5-20251001,v2,0,0.18,2026-07-16T15:55:06.211929+00:00,0,0,0,0.06136971000646117,2025-01-01T09:19:58.344000+00:00,0,1,1,0
manifold_RkwCHrMlclK0XXU4k9k7,claude-opus-4-8,v2,0,0.03,2026-07-16T21:06:06.003443+00:00,0,0,0,0.06136971000646117,2025-01-01T09:19:58.344000+00:00,0,1,1,0
manifold_RkwCHrMlclK0XXU4k9k7,claude-sonnet-5,v2,0,0.05,2026-07-16T15:59:25.499168+00:00,0,0,0,0.06136971000646117,2025-01-01T09:19:58.344000+00:00,0,1,1,0
manifold_Rl8pq5NgLg,claude-haiku-4-5-20251001,v2,0,0.92,2026-07-16T15:55:06.211929+00:00,0,0,0,0.5575276521635409,2026-01-06T09:54:37.470000+00:00,1,0,1,0
manifold_Rl8pq5NgLg,claude-opus-4-8,v2,0,0.97,2026-07-16T21:06:06.003443+00:00,0,0,0,0.5575276521635409,2026-01-06T09:54:37.470000+00:00,0,0,1,0
manifold_Rl8pq5NgLg,claude-sonnet-5,v2,0,0.98,2026-07-16T15:59:25.499168+00:00,0,0,0,0.5575276521635409,2026-01-06T09:54:37.470000+00:00,0,0,1,0
manifold_RlhOZdNQO9,claude-haiku-4-5-20251001,v2,0,0.62,2026-07-16T15:55:06.211929+00:00,0,0,1,0.4300000000000001,2026-05-10T22:40:53.848000+00:00,1,0,0,0
manifold_RlhOZdNQO9,claude-opus-4-8,v2,0,0.35,2026-07-16T21:06:06.003443+00:00,0,0,1,0.4300000000000001,2026-05-10T22:40:53.848000+00:00,1,0,0,0
manifold_RlhOZdNQO9,claude-sonnet-5,v2,0,0.25,2026-07-16T15:59:25.499168+00:00,0,0,1,0.4300000000000001,2026-05-10T22:40:53.848000+00:00,1,0,0,0
manifold_RnPSLCnU9E,claude-haiku-4-5-20251001,v2,0,0.42,2026-07-16T15:55:06.211929+00:00,0,0,0,0.4780711081285428,2025-05-22T17:53:20.376000+00:00,0,1,1,0
manifold_RnPSLCnU9E,claude-opus-4-8,v2,0,0.25,2026-07-16T21:06:06.003443+00:00,0,0,0,0.4780711081285428,2025-05-22T17:53:20.376000+00:00,0,1,1,0
manifold_RnPSLCnU9E,claude-sonnet-5,v2,0,0.3,2026-07-16T15:59:25.499168+00:00,0,0,0,0.4780711081285428,2025-05-22T17:53:20.376000+00:00,0,1,1,0
manifold_RrdGkVF3OzelH2TUu5BY,claude-haiku-4-5-20251001,v2,0,0.18,2026-07-16T15:55:06.211929+00:00,0,0,1,0.3726423772011413,2024-07-24T18:43:06.774000+00:00,0,1,1,0
manifold_RrdGkVF3OzelH2TUu5BY,claude-opus-4-8,v2,0,0.05,2026-07-16T21:06:06.003443+00:00,0,0,1,0.3726423772011413,2024-07-24T18:43:06.774000+00:00,0,1,1,0
manifold_RrdGkVF3OzelH2TUu5BY,claude-sonnet-5,v2,0,0.04,2026-07-16T15:59:25.499168+00:00,0,0,1,0.3726423772011413,2024-07-24T18:43:06.774000+00:00,0,1,1,0
manifold_RxR5grRyVrDm0wtzhAuM,claude-haiku-4-5-20251001,v2,0,0.02,2026-07-16T15:55:06.211929+00:00,0,0,0,0.06000000000000009,2025-01-01T18:14:05.477000+00:00,0,1,1,0
manifold_RxR5grRyVrDm0wtzhAuM,claude-opus-4-8,v2,0,0.02,2026-07-16T21:06:06.003443+00:00,0,0,0,0.06000000000000009,2025-01-01T18:14:05.477000+00:00,0,1,1,0
manifold_RxR5grRyVrDm0wtzhAuM,claude-sonnet-5,v2,0,0.02,2026-07-16T15:59:25.499168+00:00,0,0,0,0.06000000000000009,2025-01-01T18:14:05.477000+00:00,0,1,1,0
manifold_Rzyh6Pth0n,claude-haiku-4-5-20251001,v2,0,0.06,2026-07-16T12:26:00.286594+00:00,1,0,0,0.06365388943927112,2026-03-03T00:39:22.733000+00:00,1,0,0,0
manifold_Rzyh6Pth0n,claude-opus-4-8,v2,0,0.08,2026-07-16T12:35:09.588495+00:00,1,0,0,0.06365388943927112,2026-03-03T00:39:22.733000+00:00,1,0,0,0
manifold_Rzyh6Pth0n,claude-sonnet-5,v2,0,0.08,2026-07-16T12:30:24.561017+00:00,1,0,0,0.06365388943927112,2026-03-03T00:39:22.733000+00:00,1,0,0,0
manifold_S2YJFoZwDVsDOQS2idux,claude-haiku-4-5-20251001,v2,0,0.08,2026-07-16T15:55:06.211929+00:00,0,0,0,0.2100000000000001,2025-04-05T01:59:24.480000+00:00,0,1,1,1
manifold_S2YJFoZwDVsDOQS2idux,claude-opus-4-8,v2,0,0.04,2026-07-16T21:06:06.003443+00:00,0,0,0,0.2100000000000001,2025-04-05T01:59:24.480000+00:00,0,1,1,1
manifold_S2YJFoZwDVsDOQS2idux,claude-sonnet-5,v2,0,0.05,2026-07-16T15:59:25.499168+00:00,0,0,0,0.2100000000000001,2025-04-05T01:59:24.480000+00:00,0,1,1,1
manifold_S3NVDCgrSujPaz3HksuA,claude-haiku-4-5-20251001,v2,0,0.38,2026-07-16T15:55:06.211929+00:00,0,0,0,0.14028974474331435,2025-01-01T14:09:31.460000+00:00,0,1,1,0
manifold_S3NVDCgrSujPaz3HksuA,claude-opus-4-8,v2,0,0.07,2026-07-16T21:06:06.003443+00:00,0,0,0,0.14028974474331435,2025-01-01T14:09:31.460000+00:00,0,1,1,0
manifold_S3NVDCgrSujPaz3HksuA,claude-sonnet-5,v2,0,0.04,2026-07-16T15:59:25.499168+00:00,0,0,0,0.14028974474331435,2025-01-01T14:09:31.460000+00:00,0,1,1,0
manifold_S55k5X8SDF9cmEk1X8br,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,1,0.5686093249823655,2023-02-09T05:46:42.999000+00:00,0,1,1,0
manifold_S55k5X8SDF9cmEk1X8br,claude-opus-4-8,v2,0,0.85,2026-07-16T21:06:06.003443+00:00,0,0,1,0.5686093249823655,2023-02-09T05:46:42.999000+00:00,0,1,1,0
manifold_S55k5X8SDF9cmEk1X8br,claude-sonnet-5,v2,0,0.85,2026-07-16T15:59:25.499168+00:00,0,0,1,0.5686093249823655,2023-02-09T05:46:42.999000+00:00,0,1,1,0
manifold_S9xaZi56HNsTeCvrWHWE,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,0,0.12103588242023769,2025-01-01T07:25:01.508000+00:00,0,1,1,0
manifold_S9xaZi56HNsTeCvrWHWE,claude-opus-4-8,v2,0,0.02,2026-07-16T21:06:06.003443+00:00,0,0,0,0.12103588242023769,2025-01-01T07:25:01.508000+00:00,0,1,1,0
manifold_S9xaZi56HNsTeCvrWHWE,claude-sonnet-5,v2,0,0.04,2026-07-16T15:59:25.499168+00:00,0,0,0,0.12103588242023769,2025-01-01T07:25:01.508000+00:00,0,1,1,0
manifold_SAw4UW1tl5bkhBaQTset,claude-haiku-4-5-20251001,v2,0,0.04,2026-07-16T15:55:06.211929+00:00,0,0,0,0.08095224930860577,2024-01-16T14:14:41.210000+00:00,0,1,1,0
manifold_SAw4UW1tl5bkhBaQTset,claude-opus-4-8,v2,0,0.02,2026-07-16T21:06:06.003443+00:00,0,0,0,0.08095224930860577,2024-01-16T14:14:41.210000+00:00,0,1,1,0
manifold_SAw4UW1tl5bkhBaQTset,claude-sonnet-5,v2,0,0.03,2026-07-16T15:59:25.499168+00:00,0,0,0,0.08095224930860577,2024-01-16T14:14:41.210000+00:00,0,1,1,0
manifold_SBmZvEUFlwlsvl2OFNXE,claude-haiku-4-5-20251001,v2,0,0.18,2026-07-16T15:55:06.211929+00:00,0,0,1,0.9,2025-08-08T00:29:36.423000+00:00,0,0,1,0
manifold_SBmZvEUFlwlsvl2OFNXE,claude-opus-4-8,v2,0,0.68,2026-07-16T21:06:06.003443+00:00,0,0,1,0.9,2025-08-08T00:29:36.423000+00:00,0,0,1,0
manifold_SBmZvEUFlwlsvl2OFNXE,claude-sonnet-5,v2,0,0.72,2026-07-16T15:59:25.499168+00:00,0,0,1,0.9,2025-08-08T00:29:36.423000+00:00,0,0,1,0
manifold_SIkGi2PzJpBNF932yaJt,claude-haiku-4-5-20251001,v2,0,0.92,2026-07-16T15:55:06.211929+00:00,0,0,1,0.8400161150703344,2023-03-23T16:32:48.851000+00:00,0,1,1,0
manifold_SIkGi2PzJpBNF932yaJt,claude-opus-4-8,v2,0,0.9,2026-07-16T21:06:06.003443+00:00,0,0,1,0.8400161150703344,2023-03-23T16:32:48.851000+00:00,0,1,1,0
manifold_SIkGi2PzJpBNF932yaJt,claude-sonnet-5,v2,0,0.95,2026-07-16T15:59:25.499168+00:00,0,0,1,0.8400161150703344,2023-03-23T16:32:48.851000+00:00,0,1,1,0
manifold_SJ4N5dQm9D1CxHvQ20Dc,claude-haiku-4-5-20251001,v2,0,0.02,2026-07-16T15:55:06.211929+00:00,0,0,1,0.6725043281092727,2024-11-06T08:55:52.100000+00:00,0,1,1,0
manifold_SJ4N5dQm9D1CxHvQ20Dc,claude-opus-4-8,v2,0,0.02,2026-07-16T21:06:06.003443+00:00,0,0,1,0.6725043281092727,2024-11-06T08:55:52.100000+00:00,0,1,1,0
manifold_SJ4N5dQm9D1CxHvQ20Dc,claude-sonnet-5,v2,0,0.88,2026-07-16T15:59:25.499168+00:00,0,0,1,0.6725043281092727,2024-11-06T08:55:52.100000+00:00,0,1,1,0
manifold_SONZLdQ9cL,claude-haiku-4-5-20251001,v2,0,0.88,2026-07-16T15:55:06.211929+00:00,0,0,1,0.9468358658736281,2025-12-15T02:03:39.084000+00:00,1,0,1,0
manifold_SONZLdQ9cL,claude-opus-4-8,v2,0,0.94,2026-07-16T21:06:06.003443+00:00,0,0,1,0.9468358658736281,2025-12-15T02:03:39.084000+00:00,0,0,1,0
manifold_SONZLdQ9cL,claude-sonnet-5,v2,0,0.92,2026-07-16T15:59:25.499168+00:00,0,0,1,0.9468358658736281,2025-12-15T02:03:39.084000+00:00,0,0,1,0
manifold_SONlgNldln,claude-haiku-4-5-20251001,v2,0,0.15,2026-07-16T15:55:06.211929+00:00,0,0,0,0.038608350605581876,2025-04-02T21:09:48.697000+00:00,0,1,1,0
manifold_SONlgNldln,claude-opus-4-8,v2,0,0.01,2026-07-16T21:06:06.003443+00:00,0,0,0,0.038608350605581876,2025-04-02T21:09:48.697000+00:00,0,1,1,0
manifold_SONlgNldln,claude-sonnet-5,v2,0,0.02,2026-07-16T15:59:25.499168+00:00,0,0,0,0.038608350605581876,2025-04-02T21:09:48.697000+00:00,0,1,1,0
manifold_SPtYAc3JV7Db2VgGjH3I,claude-haiku-4-5-20251001,v2,0,0.78,2026-07-16T15:55:06.211929+00:00,0,0,0,0.08141478307273622,2024-11-21T23:30:27.429000+00:00,0,1,1,0
manifold_SPtYAc3JV7Db2VgGjH3I,claude-opus-4-8,v2,0,0.82,2026-07-16T21:06:06.003443+00:00,0,0,0,0.08141478307273622,2024-11-21T23:30:27.429000+00:00,0,1,1,0
manifold_SPtYAc3JV7Db2VgGjH3I,claude-sonnet-5,v2,0,0.88,2026-07-16T15:59:25.499168+00:00,0,0,0,0.08141478307273622,2024-11-21T23:30:27.429000+00:00,0,1,1,0
manifold_SS0ntANctC,claude-haiku-4-5-20251001,v2,0,0.18,2026-07-16T15:55:06.211929+00:00,0,0,1,0.9512063156792453,2025-11-18T20:31:34.943000+00:00,1,0,1,0
manifold_SS0ntANctC,claude-opus-4-8,v2,0,0.35,2026-07-16T21:06:06.003443+00:00,0,0,1,0.9512063156792453,2025-11-18T20:31:34.943000+00:00,0,0,1,0
manifold_SS0ntANctC,claude-sonnet-5,v2,0,0.62,2026-07-16T15:59:25.499168+00:00,0,0,1,0.9512063156792453,2025-11-18T20:31:34.943000+00:00,0,0,1,0
manifold_SW6uod7AN4juLF9xeOxs,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,1,0.868784237310561,2026-01-06T09:43:33.361000+00:00,1,0,1,0
manifold_SW6uod7AN4juLF9xeOxs,claude-opus-4-8,v2,0,0.6,2026-07-16T21:06:06.003443+00:00,0,0,1,0.868784237310561,2026-01-06T09:43:33.361000+00:00,0,0,1,0
manifold_SW6uod7AN4juLF9xeOxs,claude-sonnet-5,v2,0,0.85,2026-07-16T15:59:25.499168+00:00,0,0,1,0.868784237310561,2026-01-06T09:43:33.361000+00:00,0,0,1,0
manifold_SZQOEe9AHcMblEj1qJ8L,claude-haiku-4-5-20251001,v2,0,0.72,2026-07-16T15:55:06.211929+00:00,0,0,0,0.8,2025-01-22T15:48:38.709000+00:00,0,1,1,0
manifold_SZQOEe9AHcMblEj1qJ8L,claude-opus-4-8,v2,0,0.75,2026-07-16T21:06:06.003443+00:00,0,0,0,0.8,2025-01-22T15:48:38.709000+00:00,0,1,1,0
manifold_SZQOEe9AHcMblEj1qJ8L,claude-sonnet-5,v2,0,0.75,2026-07-16T15:59:25.499168+00:00,0,0,0,0.8,2025-01-22T15:48:38.709000+00:00,0,1,1,0
manifold_SfBHzKtfZhIqeV2gcLuZ,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,0,0.11434268234559576,2025-03-27T21:39:28.835000+00:00,0,1,1,1
manifold_SfBHzKtfZhIqeV2gcLuZ,claude-opus-4-8,v2,0,0.35,2026-07-16T21:06:06.003443+00:00,0,0,0,0.11434268234559576,2025-03-27T21:39:28.835000+00:00,0,1,1,1
manifold_SfBHzKtfZhIqeV2gcLuZ,claude-sonnet-5,v2,0,0.07,2026-07-16T15:59:25.499168+00:00,0,0,0,0.11434268234559576,2025-03-27T21:39:28.835000+00:00,0,1,1,1
manifold_SknGbhnTFGEuXO8ZG7Qk,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,0,0.16172557594261036,2024-01-04T15:12:32.579000+00:00,0,1,1,0
manifold_SknGbhnTFGEuXO8ZG7Qk,claude-opus-4-8,v2,0,0.85,2026-07-16T21:06:06.003443+00:00,0,0,0,0.16172557594261036,2024-01-04T15:12:32.579000+00:00,0,1,1,0
manifold_SknGbhnTFGEuXO8ZG7Qk,claude-sonnet-5,v2,0,0.12,2026-07-16T15:59:25.499168+00:00,0,0,0,0.16172557594261036,2024-01-04T15:12:32.579000+00:00,0,1,1,0
manifold_SknGbhnTFGEuXO8ZG7Qk,claude-sonnet-5,v2,1,0.15,2026-07-16T21:08:43.220564+00:00,0,0,0,0.16172557594261036,2024-01-04T15:12:32.579000+00:00,0,1,1,0
manifold_SknGbhnTFGEuXO8ZG7Qk,claude-sonnet-5,v2,2,0.1,2026-07-16T21:10:52.506595+00:00,0,0,0,0.16172557594261036,2024-01-04T15:12:32.579000+00:00,0,1,1,0
manifold_SlLhuISRpP,claude-haiku-4-5-20251001,v2,0,0.02,2026-07-16T15:55:06.211929+00:00,0,0,0,0.022687794391249343,2026-01-05T03:51:53.560000+00:00,1,0,1,0
manifold_SlLhuISRpP,claude-opus-4-8,v2,0,0.01,2026-07-16T21:06:06.003443+00:00,0,0,0,0.022687794391249343,2026-01-05T03:51:53.560000+00:00,0,0,1,0
manifold_SlLhuISRpP,claude-sonnet-5,v2,0,0.01,2026-07-16T15:59:25.499168+00:00,0,0,0,0.022687794391249343,2026-01-05T03:51:53.560000+00:00,0,0,1,0
manifold_SnmvgR6JMRA2LoFujpyX,claude-haiku-4-5-20251001,v2,0,0.72,2026-07-16T15:55:06.211929+00:00,0,0,0,0.21340071595124002,2024-04-01T10:24:18.590000+00:00,0,1,1,0
manifold_SnmvgR6JMRA2LoFujpyX,claude-opus-4-8,v2,0,0.12,2026-07-16T21:06:06.003443+00:00,0,0,0,0.21340071595124002,2024-04-01T10:24:18.590000+00:00,0,1,1,0
manifold_SnmvgR6JMRA2LoFujpyX,claude-sonnet-5,v2,0,0.15,2026-07-16T15:59:25.499168+00:00,0,0,0,0.21340071595124002,2024-04-01T10:24:18.590000+00:00,0,1,1,0
manifold_Sy8uzO9LCQ,claude-haiku-4-5-20251001,v2,0,0.02,2026-07-16T15:55:06.211929+00:00,0,0,1,0.7942238244560084,2026-03-23T23:06:11.310000+00:00,1,0,1,1
manifold_Sy8uzO9LCQ,claude-opus-4-8,v2,0,0.04,2026-07-16T21:06:06.003443+00:00,0,0,1,0.7942238244560084,2026-03-23T23:06:11.310000+00:00,1,0,1,1
manifold_Sy8uzO9LCQ,claude-sonnet-5,v2,0,0.45,2026-07-16T15:59:25.499168+00:00,0,0,1,0.7942238244560084,2026-03-23T23:06:11.310000+00:00,1,0,1,1
manifold_T0ZlVG3E3BNkyKnY30AZ,claude-haiku-4-5-20251001,v2,0,0.25,2026-07-16T15:55:06.211929+00:00,0,0,0,0.15170204197547846,2024-01-15T14:55:40.640000+00:00,0,1,1,0
manifold_T0ZlVG3E3BNkyKnY30AZ,claude-opus-4-8,v2,0,0.05,2026-07-16T21:06:06.003443+00:00,0,0,0,0.15170204197547846,2024-01-15T14:55:40.640000+00:00,0,1,1,0
manifold_T0ZlVG3E3BNkyKnY30AZ,claude-sonnet-5,v2,0,0.35,2026-07-16T15:59:25.499168+00:00,0,0,0,0.15170204197547846,2024-01-15T14:55:40.640000+00:00,0,1,1,0
manifold_T82uDi32nE04MKIJGude,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,1,0.4068990314902827,2023-11-11T19:48:05.697000+00:00,0,1,1,0
manifold_T82uDi32nE04MKIJGude,claude-opus-4-8,v2,0,0.35,2026-07-16T21:06:06.003443+00:00,0,0,1,0.4068990314902827,2023-11-11T19:48:05.697000+00:00,0,1,1,0
manifold_T82uDi32nE04MKIJGude,claude-sonnet-5,v2,0,0.25,2026-07-16T15:59:25.499168+00:00,0,0,1,0.4068990314902827,2023-11-11T19:48:05.697000+00:00,0,1,1,0
manifold_T8DnMMPjqot4vLT1Snr8,claude-haiku-4-5-20251001,v2,0,0.15,2026-07-16T15:55:06.211929+00:00,0,0,0,0.15526361340777164,2024-09-05T13:56:14.406000+00:00,0,1,1,0
manifold_T8DnMMPjqot4vLT1Snr8,claude-opus-4-8,v2,0,0.05,2026-07-16T21:06:06.003443+00:00,0,0,0,0.15526361340777164,2024-09-05T13:56:14.406000+00:00,0,1,1,0
manifold_T8DnMMPjqot4vLT1Snr8,claude-sonnet-5,v2,0,0.05,2026-07-16T15:59:25.499168+00:00,0,0,0,0.15526361340777164,2024-09-05T13:56:14.406000+00:00,0,1,1,0
manifold_TGJOkDZpQYjYclOCa7ye,claude-haiku-4-5-20251001,v2,0,0.62,2026-07-16T15:55:06.211929+00:00,0,0,1,0.7396357981249816,2024-07-15T22:02:06.611000+00:00,0,1,1,0
manifold_TGJOkDZpQYjYclOCa7ye,claude-opus-4-8,v2,0,0.96,2026-07-16T21:06:06.003443+00:00,0,0,1,0.7396357981249816,2024-07-15T22:02:06.611000+00:00,0,1,1,0
manifold_TGJOkDZpQYjYclOCa7ye,claude-sonnet-5,v2,0,0.93,2026-07-16T15:59:25.499168+00:00,0,0,1,0.7396357981249816,2024-07-15T22:02:06.611000+00:00,0,1,1,0
manifold_TJLNmkpI8o6b83yyhdLM,claude-haiku-4-5-20251001,v2,0,0.72,2026-07-16T15:55:06.211929+00:00,0,0,1,0.5901639344262294,2023-03-17T04:40:22.883000+00:00,0,1,1,0
manifold_TJLNmkpI8o6b83yyhdLM,claude-opus-4-8,v2,0,0.6,2026-07-16T21:06:06.003443+00:00,0,0,1,0.5901639344262294,2023-03-17T04:40:22.883000+00:00,0,1,1,0
manifold_TJLNmkpI8o6b83yyhdLM,claude-sonnet-5,v2,0,0.75,2026-07-16T15:59:25.499168+00:00,0,0,1,0.5901639344262294,2023-03-17T04:40:22.883000+00:00,0,1,1,0
manifold_TXq1oCXEMLqO8uTdR7dO,claude-haiku-4-5-20251001,v2,0,0.68,2026-07-16T15:55:06.211929+00:00,0,0,0,0.43025025953262597,2025-01-01T00:39:05.975000+00:00,0,1,1,0
manifold_TXq1oCXEMLqO8uTdR7dO,claude-opus-4-8,v2,0,0.7,2026-07-16T21:06:06.003443+00:00,0,0,0,0.43025025953262597,2025-01-01T00:39:05.975000+00:00,0,1,1,0
manifold_TXq1oCXEMLqO8uTdR7dO,claude-sonnet-5,v2,0,0.35,2026-07-16T15:59:25.499168+00:00,0,0,0,0.43025025953262597,2025-01-01T00:39:05.975000+00:00,0,1,1,0
manifold_TXq1oCXEMLqO8uTdR7dO,claude-sonnet-5,v2,1,0.35,2026-07-16T21:08:43.220564+00:00,0,0,0,0.43025025953262597,2025-01-01T00:39:05.975000+00:00,0,1,1,0
manifold_TXq1oCXEMLqO8uTdR7dO,claude-sonnet-5,v2,2,0.45,2026-07-16T21:10:52.506595+00:00,0,0,0,0.43025025953262597,2025-01-01T00:39:05.975000+00:00,0,1,1,0
manifold_TZERFDK93Vr8jafyDSAq,claude-haiku-4-5-20251001,v2,0,0.04,2026-07-16T15:55:06.211929+00:00,0,0,0,0.05494998800748404,2024-07-31T22:11:56.402000+00:00,0,1,1,0
manifold_TZERFDK93Vr8jafyDSAq,claude-opus-4-8,v2,0,0.02,2026-07-16T21:06:06.003443+00:00,0,0,0,0.05494998800748404,2024-07-31T22:11:56.402000+00:00,0,1,1,0
manifold_TZERFDK93Vr8jafyDSAq,claude-sonnet-5,v2,0,0.02,2026-07-16T15:59:25.499168+00:00,0,0,0,0.05494998800748404,2024-07-31T22:11:56.402000+00:00,0,1,1,0
manifold_Td42GyBARcgJrEulYVq2,claude-haiku-4-5-20251001,v2,0,0.02,2026-07-16T15:55:06.211929+00:00,0,0,0,0.015597861933825643,2025-04-01T07:02:38.259000+00:00,0,1,1,0
manifold_Td42GyBARcgJrEulYVq2,claude-opus-4-8,v2,0,0.01,2026-07-16T21:06:06.003443+00:00,0,0,0,0.015597861933825643,2025-04-01T07:02:38.259000+00:00,0,1,1,0
manifold_Td42GyBARcgJrEulYVq2,claude-sonnet-5,v2,0,0.02,2026-07-16T15:59:25.499168+00:00,0,0,0,0.015597861933825643,2025-04-01T07:02:38.259000+00:00,0,1,1,0
manifold_Tgk3eNbljcvQRTiIBGdK,claude-haiku-4-5-20251001,v2,0,0.72,2026-07-16T15:55:06.211929+00:00,0,0,0,0.086914123462181,2024-03-04T20:23:59.784000+00:00,0,1,1,1
manifold_Tgk3eNbljcvQRTiIBGdK,claude-opus-4-8,v2,0,0.6,2026-07-16T21:06:06.003443+00:00,0,0,0,0.086914123462181,2024-03-04T20:23:59.784000+00:00,0,1,1,1
manifold_Tgk3eNbljcvQRTiIBGdK,claude-sonnet-5,v2,0,0.35,2026-07-16T15:59:25.499168+00:00,0,0,0,0.086914123462181,2024-03-04T20:23:59.784000+00:00,0,1,1,1
manifold_TiUdxGs8Qx6Tgagb2vW1,claude-haiku-4-5-20251001,v2,0,0.25,2026-07-16T15:55:06.211929+00:00,0,0,1,0.9057224945476633,2024-03-20T00:21:18.992000+00:00,0,1,1,0
manifold_TiUdxGs8Qx6Tgagb2vW1,claude-opus-4-8,v2,0,0.9,2026-07-16T21:06:06.003443+00:00,0,0,1,0.9057224945476633,2024-03-20T00:21:18.992000+00:00,0,1,1,0
manifold_TiUdxGs8Qx6Tgagb2vW1,claude-sonnet-5,v2,0,0.75,2026-07-16T15:59:25.499168+00:00,0,0,1,0.9057224945476633,2024-03-20T00:21:18.992000+00:00,0,1,1,0
manifold_Tph8FnIxHocCrLVV6h6e,claude-haiku-4-5-20251001,v2,0,0.76,2026-07-16T15:55:06.211929+00:00,0,0,1,0.3661569153732387,2026-01-18T04:32:11.673000+00:00,1,0,1,0
manifold_Tph8FnIxHocCrLVV6h6e,claude-opus-4-8,v2,0,0.4,2026-07-16T21:06:06.003443+00:00,0,0,1,0.3661569153732387,2026-01-18T04:32:11.673000+00:00,0,0,1,0
manifold_Tph8FnIxHocCrLVV6h6e,claude-sonnet-5,v2,0,0.35,2026-07-16T15:59:25.499168+00:00,0,0,1,0.3661569153732387,2026-01-18T04:32:11.673000+00:00,0,0,1,0
manifold_TuMWvSoFcjYv3kHFXHF3,claude-haiku-4-5-20251001,v2,0,0.02,2026-07-16T15:55:06.211929+00:00,0,0,0,0.08859542206766811,2026-01-11T22:41:34.959000+00:00,1,0,1,0
manifold_TuMWvSoFcjYv3kHFXHF3,claude-opus-4-8,v2,0,0.02,2026-07-16T21:06:06.003443+00:00,0,0,0,0.08859542206766811,2026-01-11T22:41:34.959000+00:00,0,0,1,0
manifold_TuMWvSoFcjYv3kHFXHF3,claude-sonnet-5,v2,0,0.03,2026-07-16T15:59:25.499168+00:00,0,0,0,0.08859542206766811,2026-01-11T22:41:34.959000+00:00,0,0,1,0
manifold_TxiU4O0OXFaH7zGor4tw,claude-haiku-4-5-20251001,v2,0,0.35,2026-07-16T15:55:06.211929+00:00,0,0,1,0.7708445911656436,2023-12-06T21:42:01.021000+00:00,0,1,1,0
